Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,TOT-RF
11691,2021-02-05 18:45:00,2021-02-05 19:00:00,,89.0,1.83,12.93,14.78,8.34,11.85,0.0,2.06,,73.98,1.24,182.88,0.0
11692,2021-02-05 19:00:00,2021-02-05 19:15:00,,89.0,1.72,11.23,12.95,8.12,10.56,0.0,0.48,0.59,74.21,1.16,140.35,0.0
11693,2021-02-05 19:15:00,2021-02-05 19:30:00,,78.0,1.85,11.34,13.18,7.83,8.56,0.0,0.65,0.24,74.93,0.98,107.46,0.0
11694,2021-02-05 19:30:00,2021-02-05 19:45:00,,77.0,2.52,17.36,19.9,7.06,8.08,0.0,0.28,,72.92,0.91,78.09,0.0
11695,2021-02-05 19:45:00,2021-02-05 20:00:00,,77.0,3.09,22.79,25.9,7.44,10.96,1.6,1.78,1.57,69.93,1.23,67.39,0.0
11696,2021-02-05 20:00:00,2021-02-05 20:15:00,,77.0,3.32,27.21,30.52,8.33,18.26,0.68,0.72,3.44,60.53,1.51,79.58,0.0
11697,2021-02-05 20:15:00,2021-02-05 20:30:00,,115.5,3.45,31.36,34.81,8.87,22.35,0.5,,1.14,56.25,1.72,78.71,0.0
11698,2021-02-05 20:30:00,2021-02-05 20:45:00,,119.0,3.54,30.19,33.74,8.98,25.7,1.25,,5.23,55.21,1.39,55.49,0.0
11699,2021-02-05 20:45:00,2021-02-05 21:00:00,,119.0,2.6,26.38,28.97,8.31,24.64,1.79,,2.21,55.09,0.72,82.67,0.0
11700,2021-02-05 21:00:00,2021-02-05 21:15:00,,119.0,2.61,25.43,28.04,8.14,15.24,0.96,4.38,,55.38,0.4,130.85,0.0
11701,2021-02-05 21:15:00,2021-02-05 21:30:00,,129.08,5.73,39.88,45.61,9.51,9.77,0.17,1.86,8.33,56.81,0.53,196.67,0.0
11702,2021-02-05 21:30:00,2021-02-05 21:45:00,,130.0,15.79,133.63,149.52,21.99,9.51,2.83,1.46,3.44,56.82,1.02,98.45,0.0
11703,2021-02-05 21:45:00,2021-02-05 22:00:00,,130.0,18.73,123.34,142.08,22.03,6.92,2.11,5.83,,57.4,0.85,98.66,0.0
11704,2021-02-05 22:00:00,2021-02-05 22:15:00,,130.0,16.84,126.41,143.24,13.65,12.0,3.65,2.23,5.04,57.5,1.03,86.09,0.0
11705,2021-02-05 22:15:00,2021-02-05 22:30:00,,138.25,16.85,144.53,161.37,20.01,8.51,1.35,,5.95,58.05,0.5,77.75,0.0
11706,2021-02-05 22:30:00,2021-02-05 22:45:00,,139.0,17.73,144.8,162.2,23.35,9.46,4.36,,11.45,59.11,0.52,79.33,0.0
11707,2021-02-05 22:45:00,2021-02-05 23:00:00,,,,,,,,,,,,,,0.0
11708,2021-02-05 23:00:00,2021-02-05 23:15:00,,,11.86,88.14,99.98,30.98,,2.68,10.96,3.09,60.77,0.43,237.79,0.0
11709,2021-02-05 23:15:00,2021-02-05 23:30:00,,162.52,40.89,101.12,142.0,39.18,4.97,2.91,9.0,0.69,62.08,0.61,276.81,0.0
11710,2021-02-05 23:30:00,2021-02-05 23:45:00,,165.0,63.55,98.26,161.75,41.57,3.77,5.07,13.7,7.71,67.93,0.74,256.77,0.0
11711,2021-02-05 23:45:00,2021-03-05 00:00:00,,165.0,27.77,65.58,93.26,40.75,2.92,3.84,16.77,10.19,79.51,1.03,269.17,0.0
11712,2021-03-05 00:00:00,2021-03-05 00:15:00,,165.0,15.13,40.71,55.8,35.42,2.95,2.36,5.11,5.78,83.74,1.13,254.45,0.0
11713,2021-03-05 00:15:00,2021-03-05 00:30:00,,146.67,14.55,32.73,47.28,29.86,4.67,0.63,2.72,2.33,84.79,0.98,256.23,0.0
11714,2021-03-05 00:30:00,2021-03-05 00:45:00,,145.0,14.03,28.77,42.83,26.48,5.43,1.63,1.12,5.13,85.33,1.05,264.41,0.0
11715,2021-03-05 00:45:00,2021-03-05 01:00:00,,145.0,18.62,50.02,68.64,22.26,4.45,0.69,,5.19,85.44,0.98,259.79,0.0
11716,2021-03-05 01:00:00,2021-03-05 01:15:00,,145.0,24.93,30.79,55.71,20.82,5.1,0.0,,1.38,85.56,0.95,267.13,0.0
11717,2021-03-05 01:15:00,2021-03-05 01:30:00,,110.64,14.35,28.78,43.13,20.64,8.04,0.94,,2.35,85.69,0.8,271.29,0.0
11718,2021-03-05 01:30:00,2021-03-05 01:45:00,,108.0,5.07,17.42,22.47,20.5,7.48,0.38,,0.95,85.51,0.85,264.49,0.0
11719,2021-03-05 01:45:00,2021-03-05 02:00:00,,108.0,6.41,18.95,25.39,20.33,4.68,0.43,0.71,0.89,85.21,0.79,286.4,0.0
11720,2021-03-05 02:00:00,2021-03-05 02:15:00,,108.0,7.93,22.46,30.39,18.86,5.47,1.54,0.3,0.38,85.05,0.75,271.19,0.0
11721,2021-03-05 02:15:00,2021-03-05 02:30:00,,65.83,4.51,19.12,23.64,17.85,6.68,0.58,1.6,1.69,84.0,0.64,241.77,0.0
11722,2021-03-05 02:30:00,2021-03-05 02:45:00,,62.0,2.97,19.88,22.86,17.1,5.16,1.85,3.91,0.71,79.73,0.94,111.12,0.0
11723,2021-03-05 02:45:00,2021-03-05 03:00:00,,,,,,,,,,,,,,0.0
11724,2021-03-05 03:00:00,2021-03-05 03:15:00,,,4.49,31.02,35.52,18.06,,1.0,2.54,2.37,73.91,0.98,90.97,0.0
11725,2021-03-05 03:15:00,2021-03-05 03:30:00,,92.25,4.48,30.41,34.9,17.64,5.19,3.97,4.47,8.68,71.03,1.42,81.73,0.0
11726,2021-03-05 03:30:00,2021-03-05 03:45:00,,95.0,4.06,27.16,31.22,16.99,6.25,3.76,1.68,10.25,68.9,1.38,86.13,0.0
11727,2021-03-05 03:45:00,2021-03-05 04:00:00,,95.0,3.73,24.14,27.88,17.03,6.11,3.76,4.47,2.8,69.49,1.05,68.61,0.0
11728,2021-03-05 04:00:00,2021-03-05 04:15:00,,95.0,4.27,25.63,29.91,16.66,4.06,4.0,1.87,3.1,72.05,1.09,60.62,0.0
11729,2021-03-05 04:15:00,2021-03-05 04:30:00,,99.52,5.68,31.92,37.6,16.14,3.23,4.53,,1.32,73.41,0.58,78.7,0.0
11730,2021-03-05 04:30:00,2021-03-05 04:45:00,,100.0,5.37,31.52,36.88,16.13,3.31,1.42,9.33,1.15,73.09,0.52,207.14,0.0
11731,2021-03-05 04:45:00,2021-03-05 05:00:00,,100.0,5.0,28.39,33.38,15.65,3.34,1.27,3.85,7.29,72.83,0.62,263.64,0.0
11732,2021-03-05 05:00:00,2021-03-05 05:15:00,,100.0,4.42,24.98,29.39,15.6,3.04,1.87,4.18,2.87,73.07,0.38,211.26,0.0
11733,2021-03-05 05:15:00,2021-03-05 05:30:00,,100.92,4.77,23.38,28.14,16.25,3.04,0.55,1.73,5.97,73.88,0.52,167.11,0.0
11734,2021-03-05 05:30:00,2021-03-05 05:45:00,,101.0,12.78,43.84,56.63,19.55,3.21,3.85,3.7,2.52,74.91,0.86,97.36,0.0
11735,2021-03-05 05:45:00,2021-03-05 06:00:00,,101.0,19.7,68.81,88.49,23.49,3.51,2.91,3.6,,76.25,0.85,76.78,0.0
11736,2021-03-05 06:00:00,2021-03-05 06:15:00,,101.0,16.01,62.53,78.55,21.49,2.94,2.52,6.78,0.3,76.76,0.87,102.17,0.0
11737,2021-03-05 06:15:00,2021-03-05 06:30:00,,105.58,18.68,54.23,72.91,18.66,3.47,4.63,2.48,9.37,77.25,1.1,94.7,0.0
11738,2021-03-05 06:30:00,2021-03-05 06:45:00,,106.0,11.17,41.15,52.33,16.32,3.75,2.69,1.07,12.17,76.14,0.85,108.99,0.0
11739,2021-03-05 06:45:00,2021-03-05 07:00:00,,106.0,13.81,87.52,101.35,28.44,3.22,2.56,0.46,5.95,74.49,0.89,125.29,0.0
11740,2021-03-05 07:00:00,2021-03-05 07:15:00,,106.0,25.08,120.41,145.48,14.03,3.44,2.24,1.7,1.0,72.69,0.81,113.76,0.0
11741,2021-03-05 07:15:00,2021-03-05 07:30:00,,113.24,18.22,69.04,87.24,12.54,4.58,2.49,4.16,,70.29,1.07,100.4,0.0
11742,2021-03-05 07:30:00,2021-03-05 07:45:00,,,,,,,,3.52,7.07,,,,,0.0
11743,2021-03-05 07:45:00,2021-03-05 08:00:00,,,23.9,67.81,91.69,19.28,,3.51,2.3,3.87,,,,0.0
11744,2021-03-05 08:00:00,2021-03-05 08:15:00,,114.0,24.45,67.27,91.73,18.53,6.01,3.23,3.62,1.63,65.89,1.73,94.22,0.0
11745,2021-03-05 08:15:00,2021-03-05 08:30:00,,152.5,18.75,62.44,81.17,18.01,9.4,4.95,2.55,1.18,65.4,1.73,82.62,0.0
11746,2021-03-05 08:30:00,2021-03-05 08:45:00,,156.0,11.94,48.15,60.06,17.91,9.08,3.99,0.41,0.49,66.58,1.98,80.07,0.0
11747,2021-03-05 08:45:00,2021-03-05 09:00:00,,156.0,8.63,32.73,41.37,16.56,7.53,5.25,,1.23,68.43,1.95,75.71,0.0
11748,2021-03-05 09:00:00,2021-03-05 09:15:00,,156.0,7.27,25.96,33.23,15.66,9.0,3.85,0.41,0.53,65.3,1.6,69.05,0.0
11749,2021-03-05 09:15:00,2021-03-05 09:30:00,,113.83,7.47,27.77,35.24,16.7,15.01,2.46,0.17,4.27,59.27,1.69,68.09,0.0
11750,2021-03-05 09:30:00,2021-03-05 09:45:00,,110.0,8.56,34.61,43.18,18.12,18.27,3.01,4.14,3.86,54.68,1.56,68.16,0.0
11751,2021-03-05 09:45:00,2021-03-05 10:00:00,,110.0,7.15,33.91,41.07,18.07,25.25,0.96,3.78,0.85,51.78,1.66,53.49,0.0
11752,2021-03-05 10:00:00,2021-03-05 10:15:00,,110.0,5.87,31.89,37.77,18.37,32.35,0.0,0.89,2.87,51.24,1.54,83.71,0.0
11753,2021-03-05 10:15:00,2021-03-05 10:30:00,,77.09,5.76,32.6,38.34,18.99,32.4,2.32,,2.94,49.86,1.18,83.25,0.0
11754,2021-03-05 10:30:00,2021-03-05 10:45:00,,74.0,5.62,33.81,39.42,20.01,43.43,5.02,,0.73,48.04,1.95,84.24,0.0
11755,2021-03-05 10:45:00,2021-03-05 11:00:00,,74.0,5.45,34.8,40.25,20.44,38.85,1.66,0.99,,46.63,1.06,127.83,0.0
11756,2021-03-05 11:00:00,2021-03-05 11:15:00,,74.0,5.63,38.23,43.86,21.22,39.11,0.0,0.42,3.29,44.1,1.29,118.83,0.0
11757,2021-03-05 11:15:00,2021-03-05 11:30:00,,103.33,5.22,36.85,42.07,22.05,59.03,3.63,0.63,1.41,44.22,1.42,123.39,0.0
11758,2021-03-05 11:30:00,2021-03-05 11:45:00,,106.0,4.44,35.06,39.49,22.22,55.35,3.67,0.27,,43.33,0.93,149.05,0.0
11759,2021-03-05 11:45:00,2021-03-05 12:00:00,,106.0,5.95,65.51,71.43,24.42,62.24,0.9,,,47.97,1.64,220.09,0.0
11760,2021-03-05 12:00:00,2021-03-05 12:15:00,,,,,,,,0.0,,,,,,0.0
11761,2021-03-05 12:15:00,2021-03-05 12:30:00,,142.89,7.27,68.65,75.92,27.22,,0.0,0.32,,55.89,2.28,259.77,0.0
11762,2021-03-05 12:30:00,2021-03-05 12:45:00,,146.0,7.73,68.8,76.53,26.79,65.54,1.1,0.14,,57.9,2.25,264.21,0.0
11763,2021-03-05 12:45:00,2021-03-05 13:00:00,,146.0,8.21,63.51,71.71,25.3,55.72,0.47,1.39,,58.77,2.56,274.94,0.0
11764,2021-03-05 13:00:00,2021-03-05 13:15:00,,146.0,8.12,59.32,67.46,24.3,61.63,0.82,1.81,2.47,59.21,2.49,260.62,0.0
11765,2021-03-05 13:15:00,2021-03-05 13:30:00,,205.58,6.58,50.67,57.25,22.97,57.13,0.34,3.37,1.04,60.04,2.12,265.48,0.0
11766,2021-03-05 13:30:00,2021-03-05 13:45:00,,211.0,5.46,43.76,49.21,21.82,60.04,0.0,1.22,2.79,58.66,2.03,253.17,0.0
11767,2021-03-05 13:45:00,2021-03-05 14:00:00,,211.0,5.47,43.81,49.29,20.52,60.69,0.82,0.87,1.17,58.69,2.13,270.89,0.0
11768,2021-03-05 14:00:00,2021-03-05 14:15:00,,211.0,5.89,49.37,55.25,20.26,64.88,0.35,0.37,0.65,58.2,2.21,235.8,0.0
11769,2021-03-05 14:15:00,2021-03-05 14:30:00,,289.83,5.38,48.46,53.83,19.65,64.59,0.0,0.67,1.12,58.09,1.98,260.97,0.0
11770,2021-03-05 14:30:00,2021-03-05 14:45:00,,297.0,4.45,40.04,44.5,18.98,59.45,1.76,2.68,0.36,58.3,2.28,241.66,0.0
11771,2021-03-05 14:45:00,2021-03-05 15:00:00,,297.0,5.13,41.19,46.33,17.93,59.7,2.69,2.28,5.7,57.64,2.71,265.88,0.0
11772,2021-03-05 15:00:00,2021-03-05 15:15:00,,297.0,7.02,48.43,55.45,17.47,53.35,0.81,0.53,7.22,57.29,2.55,255.05,0.0
11773,2021-03-05 15:15:00,2021-03-05 15:30:00,,382.25,8.69,52.98,61.66,17.5,51.55,0.0,,2.07,58.41,2.55,259.54,0.0
11774,2021-03-05 15:30:00,2021-03-05 15:45:00,,390.0,11.36,60.86,72.26,18.16,40.81,0.0,1.54,,59.09,2.54,256.63,0.0
11775,2021-03-05 15:45:00,2021-03-05 16:00:00,,390.0,18.8,72.72,91.53,17.57,31.76,0.0,2.97,,61.53,2.45,249.54,0.0
11776,2021-03-05 16:00:00,2021-03-05 16:15:00,,390.0,14.67,52.44,67.11,18.13,34.56,2.17,3.56,1.26,63.07,2.93,271.13,0.0
11777,2021-03-05 16:15:00,2021-03-05 16:30:00,,292.29,10.82,41.62,52.46,19.55,22.72,0.93,2.17,3.98,64.99,2.96,266.7,0.0
11778,2021-03-05 16:30:00,2021-03-05 16:45:00,,,,,,,,1.28,0.46,2.2,,,,0.0
11779,2021-03-05 16:45:00,2021-03-05 17:00:00,,282.0,13.77,42.19,55.96,18.83,,0.8,,1.19,68.08,3.02,264.05,0.0
11780,2021-03-05 17:00:00,2021-03-05 17:15:00,,282.0,13.04,42.77,55.81,18.48,22.83,0.56,,0.38,70.19,3.21,261.36,0.0
11781,2021-03-05 17:15:00,2021-03-05 17:30:00,,316.83,10.72,38.16,48.86,18.28,20.27,0.19,0.89,,72.43,2.79,254.51,0.0
11782,2021-03-05 17:30:00,2021-03-05 17:45:00,,320.0,8.35,33.79,42.12,18.08,20.9,0.0,2.1,,74.91,2.61,273.01,0.0
11783,2021-03-05 17:45:00,2021-03-05 18:00:00,,320.0,8.57,32.36,40.94,17.34,17.08,1.52,1.68,,75.19,2.56,270.52,0.0
11784,2021-03-05 18:00:00,2021-03-05 18:15:00,,320.0,12.95,40.36,53.32,17.13,16.06,0.62,2.99,,75.83,2.52,262.24,0.0
11785,2021-03-05 18:15:00,2021-03-05 18:30:00,,300.75,11.45,37.52,48.98,16.91,17.3,0.0,2.61,3.18,75.89,2.25,259.87,0.0
11786,2021-03-05 18:30:00,2021-03-05 18:45:00,,299.0,9.75,42.13,51.91,15.92,18.41,0.0,0.65,1.36,74.2,1.99,259.7,0.0
11787,2021-03-05 18:45:00,2021-03-05 19:00:00,,299.0,9.72,42.23,51.93,15.46,13.21,0.58,2.6,0.79,74.63,1.5,253.97,0.0
11788,2021-03-05 19:00:00,2021-03-05 19:15:00,,299.0,14.85,48.87,63.73,14.49,11.04,0.24,3.2,0.93,75.81,1.39,257.94,0.0
11789,2021-03-05 19:15:00,2021-03-05 19:30:00,,200.0,13.14,46.91,60.05,14.33,13.77,0.0,2.49,0.25,77.12,1.21,273.61,0.0
11790,2021-03-05 19:30:00,2021-03-05 19:45:00,,191.0,6.59,33.35,39.94,14.17,18.86,0.57,0.69,1.14,78.35,1.44,291.37,0.0
11791,2021-03-05 19:45:00,2021-03-05 20:00:00,,191.0,17.49,37.77,55.27,11.97,12.87,0.24,1.38,1.34,78.09,1.32,266.35,0.0
11792,2021-03-05 20:00:00,2021-03-05 20:15:00,,191.0,8.98,35.63,44.62,12.51,12.73,0.0,0.58,0.36,77.28,1.18,263.06,0.0
11793,2021-03-05 20:15:00,2021-03-05 20:30:00,,186.43,11.24,32.13,43.37,12.35,10.77,0.0,,,76.15,0.9,264.84,0.0
11794,2021-03-05 20:30:00,2021-03-05 20:45:00,,186.0,9.7,32.26,41.97,11.54,6.87,0.0,,0.9,76.03,0.85,254.2,0.0
11795,2021-03-05 20:45:00,2021-03-05 21:00:00,,,,,,,,,,,,,,0.0
11796,2021-03-05 21:00:00,2021-03-05 21:15:00,,186.0,7.99,30.11,38.09,11.51,,1.78,0.64,1.1,76.56,0.37,173.82,0.0
11797,2021-03-05 21:15:00,2021-03-05 21:30:00,,160.67,4.18,25.41,29.6,12.66,9.11,0.68,0.27,4.27,76.79,0.7,114.03,0.0
11798,2021-03-05 21:30:00,2021-03-05 21:45:00,,158.0,5.18,25.7,30.9,13.93,10.41,0.0,5.45,1.76,76.11,0.52,102.83,0.0
11799,2021-03-05 21:45:00,2021-03-05 22:00:00,,158.0,7.67,30.63,38.33,14.81,7.25,0.0,4.54,,75.62,0.4,172.65,0.0
11800,2021-03-05 22:00:00,2021-03-05 22:15:00,,158.0,12.97,56.42,69.17,11.98,4.72,0.81,0.94,,75.41,0.37,232.26,0.0
11801,2021-03-05 22:15:00,2021-03-05 22:30:00,,103.0,21.04,71.29,92.32,7.86,3.26,1.14,0.9,0.72,75.76,0.44,241.15,0.0
11802,2021-03-05 22:30:00,2021-03-05 22:45:00,,98.0,25.27,65.72,90.98,8.91,3.06,0.34,5.02,0.31,76.15,0.38,77.67,0.0
11803,2021-03-05 22:45:00,2021-03-05 23:00:00,,98.0,13.31,68.32,81.61,6.37,1.8,0.0,1.92,,76.41,0.4,225.3,0.0
11804,2021-03-05 23:00:00,2021-03-05 23:15:00,,98.0,17.11,40.76,57.86,15.47,2.93,2.69,,,76.22,0.86,140.35,0.0
11805,2021-03-05 23:15:00,2021-03-05 23:30:00,,504.08,18.67,54.32,73.02,12.82,4.25,2.19,,,76.06,0.83,154.03,0.0
11806,2021-03-05 23:30:00,2021-03-05 23:45:00,,541.0,38.35,71.37,109.7,12.31,2.95,0.44,,3.13,76.25,0.55,140.06,0.0
11807,2021-03-05 23:45:00,2021-04-05 00:00:00,,541.0,41.79,67.3,109.01,9.46,1.77,2.79,,2.67,76.38,0.72,222.21,0.0
11808,2021-04-05 00:00:00,2021-04-05 00:15:00,,541.0,30.57,65.42,95.95,9.52,2.08,1.13,,0.56,75.81,0.79,233.51,0.0
11809,2021-04-05 00:15:00,2021-04-05 00:30:00,,410.26,20.63,56.18,76.8,13.56,7.02,0.0,,6.66,74.56,0.83,262.82,0.0
11810,2021-04-05 00:30:00,2021-04-05 00:45:00,,398.0,11.63,44.83,56.47,14.66,4.78,1.66,,2.86,75.79,0.73,244.96,0.0
11811,2021-04-05 00:45:00,2021-04-05 01:00:00,,398.0,14.6,41.79,56.39,13.55,2.64,0.71,,12.19,77.41,0.66,253.49,0.0
11812,2021-04-05 01:00:00,2021-04-05 01:15:00,,,,,,,,0.0,0.48,10.0,,,,0.0
11813,2021-04-05 01:15:00,2021-04-05 01:30:00,,,9.12,23.05,32.17,11.43,,1.75,1.16,2.05,78.92,1.04,255.31,0.0
11814,2021-04-05 01:30:00,2021-04-05 01:45:00,,227.0,13.9,25.2,39.12,10.19,3.37,0.72,3.04,,79.11,0.96,260.94,0.0
11815,2021-04-05 01:45:00,2021-04-05 02:00:00,,227.0,19.38,32.12,51.47,9.66,3.43,0.0,1.08,,79.0,1.17,259.31,0.0
11816,2021-04-05 02:00:00,2021-04-05 02:15:00,,227.0,26.42,35.66,62.08,8.99,3.47,0.0,,,79.13,1.4,264.29,0.0
11817,2021-04-05 02:15:00,2021-04-05 02:30:00,,108.14,20.66,34.74,55.39,8.95,5.9,0.0,,,79.62,1.29,265.63,0.0
11818,2021-04-05 02:30:00,2021-04-05 02:45:00,,97.0,8.13,23.51,31.64,9.69,6.03,0.0,2.07,,80.77,1.0,279.1,0.0
11819,2021-04-05 02:45:00,2021-04-05 03:00:00,,97.0,22.19,31.74,53.87,7.7,4.49,1.73,1.1,0.36,82.31,1.38,265.96,0.0
11820,2021-04-05 03:00:00,2021-04-05 03:15:00,,97.0,9.19,26.09,35.3,9.85,8.06,0.73,4.25,0.15,83.41,1.33,249.89,0.0
11821,2021-04-05 03:15:00,2021-04-05 03:30:00,,71.93,2.81,15.94,18.73,10.16,9.32,0.47,1.77,,84.17,1.13,257.01,0.0
11822,2021-04-05 03:30:00,2021-04-05 03:45:00,,70.0,3.15,24.29,27.45,8.52,8.79,0.21,,,84.82,1.21,286.28,0.0
11823,2021-04-05 03:45:00,2021-04-05 04:00:00,,70.0,15.16,36.03,51.2,8.49,7.46,0.0,0.98,1.51,85.31,1.21,276.05,0.0
11824,2021-04-05 04:00:00,2021-04-05 04:15:00,,70.0,12.13,14.41,24.48,9.44,10.2,0.0,1.49,0.63,85.62,1.13,297.07,0.0
11825,2021-04-05 04:15:00,2021-04-05 04:30:00,,54.42,4.79,17.6,22.39,9.31,12.98,0.0,0.46,,85.43,1.26,286.6,0.0
11826,2021-04-05 04:30:00,2021-04-05 04:45:00,,53.0,4.37,17.52,21.9,9.29,11.87,0.0,,,85.28,1.08,261.12,0.0
11827,2021-04-05 04:45:00,2021-04-05 05:00:00,,53.0,4.83,19.92,24.76,9.74,12.11,0.0,,0.46,85.27,0.99,259.87,0.0
11828,2021-04-05 05:00:00,2021-04-05 05:15:00,,53.0,2.48,12.48,14.97,10.51,9.56,0.0,1.03,0.2,85.26,0.55,247.15,0.0
11829,2021-04-05 05:15:00,2021-04-05 05:30:00,,53.92,2.0,7.77,9.76,11.1,8.57,0.0,0.42,,85.52,0.44,238.15,0.0
11830,2021-04-05 05:30:00,2021-04-05 05:45:00,,54.0,2.06,7.46,9.53,11.41,8.49,0.0,,,85.86,0.46,100.27,0.0
11831,2021-04-05 05:45:00,2021-04-05 06:00:00,,,2.33,11.06,13.39,11.46,,0.0,1.64,3.05,,,,0.0
11832,2021-04-05 06:00:00,2021-04-05 06:15:00,,54.0,2.54,12.3,14.84,11.26,7.09,0.71,0.68,1.26,86.18,0.95,69.79,0.0
11833,2021-04-05 06:15:00,2021-04-05 06:30:00,,49.42,2.49,11.77,14.25,11.22,7.78,4.04,0.89,,86.17,0.74,76.36,0.0
11834,2021-04-05 06:30:00,2021-04-05 06:45:00,,49.0,3.4,17.25,20.65,10.9,3.01,1.58,2.42,,86.06,0.64,110.8,0.0
11835,2021-04-05 06:45:00,2021-04-05 07:00:00,,49.0,4.32,22.1,26.41,10.71,4.61,0.0,4.3,,85.19,0.79,71.35,0.0
11836,2021-04-05 07:00:00,2021-04-05 07:15:00,,49.0,4.65,20.7,25.35,10.84,4.22,0.0,1.46,1.29,84.16,1.0,90.09,0.0
11837,2021-04-05 07:15:00,2021-04-05 07:30:00,,59.08,6.62,24.41,31.04,10.91,5.01,2.33,,0.55,82.43,1.43,94.79,0.0
11838,2021-04-05 07:30:00,2021-04-05 07:45:00,,60.0,5.48,20.71,26.2,10.93,5.81,1.0,3.05,1.23,80.14,1.58,75.17,0.0
11839,2021-04-05 07:45:00,2021-04-05 08:00:00,,60.0,5.7,19.27,24.96,10.92,6.51,0.0,1.31,0.53,77.44,2.43,67.63,0.0
11840,2021-04-05 08:00:00,2021-04-05 08:15:00,,60.0,6.21,19.44,25.65,10.48,6.38,2.22,4.23,,75.55,2.09,91.44,0.0
11841,2021-04-05 08:15:00,2021-04-05 08:30:00,,69.05,7.55,21.55,29.11,9.86,7.0,0.95,2.83,1.09,74.01,2.12,72.84,0.0
11842,2021-04-05 08:30:00,2021-04-05 08:45:00,,70.0,7.39,22.77,30.16,9.76,7.6,2.78,4.34,0.45,72.52,2.35,64.05,0.0
11843,2021-04-05 08:45:00,2021-04-05 09:00:00,,70.0,7.13,22.72,29.84,10.23,7.11,3.8,1.65,,69.82,1.96,65.92,0.0
11844,2021-04-05 09:00:00,2021-04-05 09:15:00,,70.0,6.67,22.36,29.02,10.33,7.66,1.92,,,66.65,1.69,86.38,0.0
11845,2021-04-05 09:15:00,2021-04-05 09:30:00,,87.42,6.11,20.84,26.94,10.44,9.41,0.35,1.01,,65.65,1.3,118.3,0.0
11846,2021-04-05 09:30:00,2021-04-05 09:45:00,,89.0,7.06,23.12,30.19,10.92,11.38,0.0,1.83,,62.63,1.55,69.38,0.0
11847,2021-04-05 09:45:00,2021-04-05 10:00:00,,89.0,8.04,27.37,35.42,11.95,15.04,0.68,2.11,,60.38,1.72,93.8,0.0
11848,2021-04-05 10:00:00,2021-04-05 10:15:00,,,,,,,,0.29,0.62,1.48,,,,0.0
11849,2021-04-05 10:15:00,2021-04-05 10:30:00,,,6.76,27.48,34.23,13.09,,1.34,,0.62,53.47,1.41,78.33,0.0
11850,2021-04-05 10:30:00,2021-04-05 10:45:00,,100.0,5.97,28.35,34.32,13.11,29.75,0.57,,,51.96,2.22,63.57,0.0
11851,2021-04-05 10:45:00,2021-04-05 11:00:00,,100.0,4.88,25.58,30.46,13.49,31.73,0.0,,3.92,49.2,1.54,69.25,0.0
11852,2021-04-05 11:00:00,2021-04-05 11:15:00,,100.0,4.67,31.64,36.36,13.68,25.07,0.0,,6.46,46.71,1.22,183.57,0.0
11853,2021-04-05 11:15:00,2021-04-05 11:30:00,,107.33,11.43,99.47,110.9,13.6,27.46,2.73,,1.97,53.53,1.58,230.5,0.0
11854,2021-04-05 11:30:00,2021-04-05 11:45:00,,108.0,22.69,131.69,154.39,22.65,29.03,1.11,,,54.91,2.01,259.37,0.0
11855,2021-04-05 11:45:00,2021-04-05 12:00:00,,108.0,27.0,163.11,190.2,30.68,31.11,0.0,,2.64,57.04,2.14,252.85,0.0
11856,2021-04-05 12:00:00,2021-04-05 12:15:00,,108.0,28.11,106.93,135.05,21.66,28.23,1.49,,1.07,59.58,2.02,262.61,0.0
11857,2021-04-05 12:15:00,2021-04-05 12:30:00,,370.4,15.78,57.24,73.01,15.32,28.41,0.63,0.77,6.79,60.42,2.15,270.22,0.0
11858,2021-04-05 12:30:00,2021-04-05 12:45:00,,396.0,12.76,62.17,74.94,15.9,27.4,0.0,0.89,3.72,60.61,2.23,247.03,0.0
11859,2021-04-05 12:45:00,2021-04-05 13:00:00,,396.0,16.48,63.09,79.57,16.4,27.83,0.0,0.24,2.42,58.65,2.27,259.63,0.0
11860,2021-04-05 13:00:00,2021-04-05 13:15:00,,396.0,15.74,55.48,71.18,17.04,22.96,0.0,,0.89,58.24,2.28,258.08,0.0
11861,2021-04-05 13:15:00,2021-04-05 13:30:00,,228.25,20.41,53.33,73.74,18.39,18.37,0.0,,,59.66,2.19,246.71,0.0
11862,2021-04-05 13:30:00,2021-04-05 13:45:00,,213.0,28.04,64.21,92.27,17.03,12.52,0.0,,,61.09,2.45,255.14,0.0
11863,2021-04-05 13:45:00,2021-04-05 14:00:00,,213.0,26.94,40.31,67.26,20.24,16.61,0.0,,3.73,61.8,2.74,263.52,0.0
11864,2021-04-05 14:00:00,2021-04-05 14:15:00,,213.0,18.62,37.71,56.32,22.33,15.05,1.01,1.28,1.6,62.24,2.52,264.11,0.0
11865,2021-04-05 14:15:00,2021-04-05 14:30:00,,,,,,,,,,,,,,0.0
11866,2021-04-05 14:30:00,2021-04-05 14:45:00,,,22.83,34.18,57.02,20.95,,0.0,,,62.65,2.75,262.22,0.0
11867,2021-04-05 14:45:00,2021-04-05 15:00:00,,172.0,18.31,30.31,48.61,20.76,13.95,0.0,,4.5,62.19,2.74,261.85,0.0
